time_s,range_km,altitude_km,vx_m_s,vy_m_s,speed_m_s,mach,cd,mass_kg
485.168279,329.720703,852.527356,2068.510524,3370.749578,3954.831034,11.991710,0.380000,31763.394337
485.418279,330.238212,853.370641,2071.561376,3375.536866,3960.506996,12.008921,0.380000,31694.973723
485.668279,330.756484,854.215125,2074.618927,3380.339010,3966.199127,12.026180,0.380000,31626.553109
485.918279,331.275522,855.060812,2077.683204,3385.156072,3971.907493,12.043489,0.380000,31558.132496
486.168279,331.795326,855.907705,2080.754238,3389.988117,3977.632165,12.060847,0.380000,31489.711882
486.418279,332.315899,856.755807,2083.832058,3394.835208,3983.373211,12.078255,0.380000,31421.291268
486.668279,332.837243,857.605123,2086.916693,3399.697409,3989.130702,12.095713,0.380000,31352.870654
486.918279,333.359358,858.455657,2090.008172,3404.574784,3994.904708,12.113220,0.380000,31284.450041
487.168279,333.882247,859.307412,2093.106527,3409.467399,4000.695299,12.130778,0.380000,31216.029427
487.418279,334.405912,860.160392,2096.211787,3414.375318,4006.502548,12.148387,0.380000,31147.608813
487.668279,334.930354,861.014601,2099.323982,3419.298608,4012.326527,12.166046,0.380000,31079.188200
487.918279,335.455575,861.870043,2102.443144,3424.237335,4018.167306,12.183756,0.380000,31010.767586
488.168279,335.981576,862.726721,2105.569302,3429.191565,4024.024960,12.201518,0.380000,30942.346972
488.418279,336.508360,863.584640,2108.702488,3434.161366,4029.899561,12.219331,0.380000,30873.926358
488.668279,337.035928,864.443803,2111.842732,3439.146805,4035.791183,12.237195,0.380000,30805.505745
488.918279,337.564282,865.304215,2114.990067,3444.147950,4041.699901,12.255111,0.380000,30737.085131
489.168279,338.093423,866.165878,2118.144524,3449.164870,4047.625789,12.273079,0.380000,30668.664517
489.418279,338.623355,867.028798,2121.306135,3454.197633,4053.568922,12.291100,0.380000,30600.243904
489.668279,339.154077,867.892978,2124.474931,3459.246309,4059.529376,12.309173,0.380000,30531.823290
489.918279,339.685593,868.758423,2127.650945,3464.310968,4065.507228,12.327299,0.380000,30463.402676
490.168279,340.217903,869.625135,2130.834209,3469.391679,4071.502554,12.345478,0.380000,30394.982062
490.418279,340.751010,870.493120,2134.024756,3474.488515,4077.515432,12.363710,0.380000,30326.561449
490.668279,341.284916,871.362381,2137.222619,3479.601545,4083.545939,12.381995,0.380000,30258.140835
490.918279,341.819622,872.232922,2140.427831,3484.730842,4089.594154,12.400335,0.380000,30189.720221
491.168279,342.355131,873.104748,2143.640426,3489.876478,4095.660156,12.418728,0.380000,30121.299607
491.418279,342.891443,873.977862,2146.860436,3495.038526,4101.744023,12.437175,0.380000,30052.878994
491.668279,343.428562,874.852268,2150.087896,3500.217059,4107.845837,12.455677,0.380000,29984.458380
491.918279,343.966488,875.727972,2153.322839,3505.412150,4113.965677,12.474233,0.380000,29916.037766
492.168279,344.505224,876.604976,2156.565301,3510.623874,4120.103625,12.492844,0.380000,29847.617153
492.418279,345.044771,877.483285,2159.815314,3515.852306,4126.259763,12.511511,0.380000,29779.196539
492.668279,345.585132,878.362903,2163.072915,3521.097520,4132.434172,12.530233,0.380000,29710.775925
492.918279,346.126308,879.243835,2166.338138,3526.359593,4138.626935,12.549010,0.380000,29642.355311
493.168279,346.668302,880.126085,2169.611018,3531.638601,4144.838136,12.567844,0.380000,29573.934698
493.418279,347.211114,881.009656,2172.891591,3536.934620,4151.067859,12.586733,0.380000,29505.514084
493.668279,347.754748,881.894553,2176.179893,3542.247728,4157.316189,12.605679,0.380000,29437.093470
493.918279,348.299205,882.780781,2179.475959,3547.578003,4163.583209,12.624682,0.380000,29368.672857
494.168279,348.844487,883.668344,2182.779825,3552.925523,4169.869007,12.643741,0.380000,29300.252243
494.418279,349.390595,884.557245,2186.091528,3558.290367,4176.173668,12.662858,0.380000,29231.831629
494.668279,349.937533,885.447490,2189.411105,3563.672615,4182.497280,12.682032,0.380000,29163.411015
494.918279,350.485302,886.339083,2192.738593,3569.072347,4188.839929,12.701264,0.380000,29094.990402
495.168279,351.033903,887.232028,2196.074029,3574.489643,4195.201705,12.720554,0.380000,29026.569788
495.418279,351.583339,888.126329,2199.417450,3579.924584,4201.582696,12.739903,0.380000,28958.149174
495.668279,352.133612,889.021992,2202.768894,3585.377253,4207.982990,12.759309,0.380000,28889.728561
495.918279,352.684724,889.919019,2206.128400,3590.847732,4214.402680,12.778775,0.380000,28821.307947
496.168279,353.236677,890.817417,2209.496005,3596.336103,4220.841855,12.798300,0.380000,28752.887333
496.418279,353.789473,891.717189,2212.871748,3601.842450,4227.300606,12.817884,0.380000,28684.466719
496.668279,354.343114,892.618340,2216.255668,3607.366858,4233.779025,12.837527,0.380000,28616.046106
496.918279,354.897602,893.520874,2219.647804,3612.909411,4240.277206,12.857231,0.380000,28547.625492
497.168279,355.452938,894.424796,2223.048196,3618.470194,4246.795242,12.876995,0.380000,28479.204878
497.418279,356.009126,895.330111,2226.456882,3624.049294,4253.333226,12.896819,0.380000,28410.784265
497.668279,356.566168,896.236822,2229.873904,3629.646796,4259.891254,12.916704,0.380000,28342.363651
497.918279,357.124064,897.144936,2233.299301,3635.262788,4266.469420,12.936650,0.380000,28273.943037
498.168279,357.682818,898.054455,2236.733115,3640.897359,4273.067821,12.956657,0.380000,28205.522423
498.418279,358.242431,898.965386,2240.175384,3646.550596,4279.686554,12.976727,0.380000,28137.101810
498.668279,358.802906,899.877732,2243.626152,3652.222588,4286.325716,12.996858,0.380000,28068.681196
498.918279,359.364245,900.791499,2247.085460,3657.913425,4292.985405,13.017051,0.380000,28000.260582
499.168279,359.926450,901.706690,2250.553348,3663.623199,4299.665721,13.037307,0.380000,27931.839969
499.418279,360.489522,902.623312,2254.029860,3669.351998,4306.366763,13.057625,0.380000,27863.419355
499.668279,361.053465,903.541368,2257.515037,3675.099917,4313.088631,13.078007,0.380000,27794.998741
499.918279,361.618281,904.460863,2261.008923,3680.867046,4319.831427,13.098453,0.380000,27726.578127
500.168279,362.183971,905.381803,2264.511560,3686.653479,4326.595253,13.118962,0.380000,27658.157514
500.418279,362.750537,906.304192,2268.022992,3692.459310,4333.380210,13.139535,0.380000,27589.736900
500.668279,363.317983,907.228034,2271.543262,3698.284633,4340.186404,13.160172,0.380000,27521.316286
500.918279,363.886310,908.153336,2275.072414,3704.129544,4347.013937,13.180874,0.380000,27452.895673
501.168279,364.455520,909.080101,2278.610493,3709.994138,4353.862915,13.201642,0.380000,27384.475059
501.418279,365.025616,910.008334,2282.157543,3715.878512,4360.733444,13.222474,0.380000,27316.054445
501.668279,365.596599,910.938042,2285.713609,3721.782764,4367.625630,13.243373,0.380000,27247.633831
501.918279,366.168473,911.869227,2289.278737,3727.706990,4374.539580,13.264337,0.380000,27179.213218
502.168279,366.741239,912.801897,2292.852971,3733.651291,4381.475404,13.285367,0.380000,27110.792604
502.418279,367.314900,913.736055,2296.436359,3739.615766,4388.433209,13.306465,0.380000,27042.371990
502.668279,367.889458,914.671706,2300.028947,3745.600515,4395.413106,13.327629,0.380000,26973.951377
502.918279,368.464916,915.608857,2303.630780,3751.605638,4402.415205,13.348860,0.380000,26905.530763
503.168279,369.041275,916.547511,2307.241907,3757.631239,4409.439618,13.370160,0.380000,26837.110149
503.418279,369.618537,917.487674,2310.862375,3763.677420,4416.486458,13.391527,0.380000,26768.689535
503.668279,370.196707,918.429351,2314.492231,3769.744283,4423.555837,13.412962,0.380000,26700.268922
503.918279,370.775784,919.372548,2318.131523,3775.831934,4430.647870,13.434467,0.380000,26631.848308
504.168279,371.355773,920.317269,2321.780301,3781.940476,4437.762672,13.456040,0.380000,26563.427694
504.418279,371.936675,921.263520,2325.438612,3788.070017,4444.900358,13.477682,0.380000,26495.007081
504.668279,372.518493,922.211306,2329.106507,3794.220662,4452.061046,13.499395,0.380000,26426.586467
504.918279,373.101229,923.160632,2332.784035,3800.392520,4459.244853,13.521177,0.380000,26358.165853
505.168279,373.684886,924.111504,2336.471246,3806.585698,4466.451898,13.543030,0.380000,26289.745239
505.418279,374.269466,925.063927,2340.168190,3812.800305,4473.682300,13.564954,0.380000,26221.324626
505.668279,374.854971,926.017906,2343.874919,3819.036452,4480.936181,13.586949,0.380000,26152.904012
505.918279,375.441404,926.973447,2347.591483,3825.294249,4488.213660,13.609016,0.380000,26084.483398
506.168279,376.028767,927.930555,2351.317934,3831.573807,4495.514861,13.631154,0.380000,26016.062785
506.418279,376.617064,928.889235,2355.054324,3837.875241,4502.839908,13.653365,0.380000,25947.642171
506.668279,377.206295,929.849494,2358.800706,3844.198663,4510.188924,13.675648,0.380000,25879.221557
506.918279,377.796465,930.811337,2362.557133,3850.544187,4517.562035,13.698005,0.380000,25810.800943
507.168279,378.387575,931.774768,2366.323657,3856.911929,4524.959367,13.720435,0.380000,25742.380330
507.418279,378.979628,932.739794,2370.100333,3863.302004,4532.381048,13.742939,0.380000,25673.959716
507.668279,379.572626,933.706421,2373.887214,3869.714531,4539.827206,13.765517,0.380000,25605.539102
507.918279,380.166572,934.674654,2377.684356,3876.149627,4547.297970,13.788169,0.380000,25537.118489
508.168279,380.761469,935.644498,2381.491812,3882.607411,4554.793471,13.810897,0.380000,25468.697875
508.418279,381.357319,936.615959,2385.309640,3889.088003,4562.313840,13.833700,0.380000,25400.277261
508.668279,381.954125,937.589044,2389.137894,3895.591524,4569.859210,13.856579,0.380000,25331.856647
508.918279,382.551889,938.563757,2392.976631,3902.118097,4577.429715,13.879534,0.380000,25263.436034
509.168279,383.150614,939.540105,2396.825908,3908.667843,4585.025489,13.902565,0.380000,25195.015420
509.418279,383.750303,940.518093,2400.685782,3915.240886,4592.646668,13.925674,0.380000,25126.594806
509.668279,384.350958,941.497727,2404.556311,3921.837353,4600.293390,13.948860,0.380000,25058.174193
509.918279,384.952582,942.479013,2408.437552,3928.457368,4607.965791,13.972124,0.380000,24989.753579
510.168279,385.555177,943.461958,2412.329566,3935.101058,4615.664012,13.995466,0.380000,24921.332965
510.418279,386.158747,944.446566,2416.232411,3941.768553,4623.388193,14.018887,0.380000,24852.912351
510.668279,386.763294,945.432844,2420.146146,3948.459979,4631.138475,14.042388,0.380000,24784.491738
510.918279,387.368821,946.420798,2424.070832,3955.175469,4638.915001,14.065967,0.380000,24716.071124
511.168279,387.975331,947.410434,2428.006530,3961.915152,4646.717915,14.089627,0.380000,24647.650510
511.418279,388.582825,948.401757,2431.953300,3968.679162,4654.547362,14.113367,0.380000,24579.229897
511.668279,389.191308,949.394775,2435.911205,3975.467632,4662.403488,14.137188,0.380000,24510.809283
511.918279,389.800782,950.389493,2439.880306,3982.280695,4670.286441,14.161091,0.380000,24442.388669
512.168279,390.411249,951.385918,2443.860667,3989.118489,4678.196370,14.185075,0.380000,24373.968055
512.418279,391.022713,952.384055,2447.852350,3995.981149,4686.133424,14.209142,0.380000,24305.547442
512.668279,391.635177,953.383910,2451.855419,4002.868814,4694.097755,14.233291,0.380000,24237.126828
512.918279,392.248642,954.385491,2455.869940,4009.781622,4702.089516,14.257523,0.380000,24168.706214
513.168279,392.863112,955.388803,2459.895975,4016.719714,4710.108860,14.281839,0.380000,24100.285601
513.418279,393.478591,956.393853,2463.933592,4023.683232,4718.155943,14.306239,0.380000,24031.864987
513.668279,394.095080,957.400647,2467.982856,4030.672318,4726.230921,14.330724,0.380000,23963.444373
513.918279,394.712583,958.409191,2472.043834,4037.687116,4734.333951,14.355294,0.380000,23895.023759
514.168279,395.331103,959.419493,2476.116592,4044.727771,4742.465194,14.379949,0.380000,23826.603146
514.418279,395.950643,960.431557,2480.201199,4051.794429,4750.624810,14.404690,0.380000,23758.182532
514.668279,396.571205,961.445392,2484.297722,4058.887239,4758.812960,14.429518,0.380000,23689.761918
514.918279,397.192792,962.461003,2488.406231,4066.006348,4767.029809,14.454433,0.380000,23621.341305
515.168279,397.815409,963.478398,2492.526796,4073.151908,4775.275520,14.479435,0.380000,23552.920691
515.418279,398.439057,964.497581,2496.659485,4080.324070,4783.550261,14.504526,0.380000,23484.500077
515.668279,399.063740,965.518562,2500.804371,4087.522986,4791.854199,14.529705,0.380000,23416.079463
515.918279,399.689460,966.541345,2504.961523,4094.748812,4800.187503,14.554973,0.380000,23347.658850
516.168279,400.316221,967.565938,2509.131015,4102.001701,4808.550344,14.580330,0.380000,23279.238236
516.418279,400.944027,968.592348,2513.312919,4109.281812,4816.942893,14.605778,0.380000,23210.817622
516.668279,401.572879,969.620582,2517.507308,4116.589302,4825.365326,14.631316,0.380000,23142.397009
516.918279,402.202781,970.650645,2521.714255,4123.924332,4833.817816,14.656945,0.380000,23073.976395
517.168279,402.833737,971.682546,2525.933837,4131.287062,4842.300541,14.682666,0.380000,23005.555781
517.418279,403.465749,972.716291,2530.166126,4138.677655,4850.813680,14.708480,0.380000,22937.135167
517.668279,404.098821,973.751887,2534.411201,4146.096274,4859.357411,14.734386,0.380000,22868.714554
517.918279,404.732956,974.789342,2538.669137,4153.543086,4867.931918,14.760385,0.380000,22800.293940
518.168279,405.368157,975.828661,2542.940011,4161.018258,4876.537382,14.786478,0.380000,22731.873326
518.418279,406.004427,976.869853,2547.223901,4168.521957,4885.173989,14.812666,0.380000,22663.452712
518.668279,406.641770,977.912925,2551.520886,4176.054353,4893.841926,14.838949,0.380000,22595.032099
518.918279,407.280189,978.957883,2555.831046,4183.615619,4902.541380,14.865327,0.380000,22526.611485
519.168279,407.919686,980.004735,2560.154460,4191.205928,4911.272543,14.891801,0.380000,22458.190871
519.418279,408.560267,981.053488,2564.491210,4198.825453,4920.035605,14.918372,0.380000,22389.770258
519.668279,409.201933,982.104150,2568.841376,4206.474371,4928.830759,14.945041,0.380000,22321.349644
519.918279,409.844689,983.156728,2573.205042,4214.152861,4937.658203,14.971807,0.380000,22252.929030
520.168279,410.488537,984.211229,2577.582290,4221.861101,4946.518131,14.998672,0.380000,22184.508416
520.418279,411.133481,985.267661,2581.973204,4229.599274,4955.410744,15.025635,0.380000,22116.087803
520.668279,411.779525,986.326031,2586.377869,4237.367560,4964.336242,15.052699,0.380000,22047.667189
520.918279,412.426671,987.386347,2590.796370,4245.166146,4973.294828,15.079863,0.380000,21979.246575
521.168279,413.074924,988.448617,2595.228794,4252.995218,4982.286705,15.107128,0.380000,21910.825962
521.418279,413.724287,989.512847,2599.675227,4260.854963,4991.312082,15.134494,0.380000,21842.405348
521.668279,414.374763,990.579047,2604.135758,4268.745571,5000.371166,15.161963,0.380000,21773.984734
521.918279,415.026356,991.647223,2608.610474,4276.667234,5009.464167,15.189535,0.380000,21705.564120
522.168279,415.679069,992.717383,2613.099466,4284.620145,5018.591297,15.217210,0.380000,21637.143507
522.418279,416.332907,993.789535,2617.602824,4292.604500,5027.752772,15.244989,0.380000,21568.722893
522.668279,416.987872,994.863688,2622.120639,4300.620495,5036.948808,15.272873,0.380000,21500.302279
522.918279,417.643968,995.939848,2626.653003,4308.668330,5046.179622,15.300862,0.380000,21431.881666
523.168279,418.301200,997.018025,2631.200009,4316.748205,5055.445436,15.328957,0.380000,21363.461052
523.418279,418.959569,998.098225,2635.761752,4324.860323,5064.746472,15.357160,0.380000,21295.040438
523.668279,419.619082,999.180457,2640.338325,4333.004889,5074.082956,15.385470,0.380000,21226.619824
523.918279,420.279740,1000.264730,2644.929825,4341.182110,5083.455113,15.413887,0.380000,21158.199211
524.168279,420.941548,1001.351051,2649.536348,4349.392193,5092.863174,15.442414,0.380000,21089.778597
524.418279,421.604509,1002.439429,2654.157991,4357.635351,5102.307370,15.471051,0.380000,21021.357983
524.668279,422.268628,1003.529872,2658.794854,4365.911795,5111.787934,15.499797,0.380000,20952.937370
524.918279,422.933908,1004.622388,2663.447036,4374.221741,5121.305103,15.528655,0.380000,20884.516756
525.168279,423.600353,1005.716985,2668.114637,4382.565406,5130.859115,15.557624,0.380000,20816.096142
525.418279,424.267967,1006.813673,2672.797759,4390.943008,5140.450210,15.586706,0.380000,20747.675528
525.668279,424.936753,1007.912460,2677.496504,4399.354770,5150.078632,15.615901,0.380000,20679.254915
